Integral Name,Class,Ra Obj,Dec Obj,Integral Alt Names,Maxi Name,Maxi ID,Swift Name,Swift ID,Fermi Name,Fermi ID,Swift Weak
Mrk 6,7105,103.05133000000001,74.42689,"IC 450, RX J0652.1+7425, RX J065208+74254, 1RXS J065209.8+742537, IRAS F0645747429",noMaxi,noMaxi,Mrk 6,Mrk6,noFermi,noFermi,yes
IGR J06523+5334,7104,103.130875,53.575417,1RXS J065230.8+533130,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J06552-1146,9999,103.792,-11.77,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J06569-6534,9999,104.24,-65.57,"RX J065630-65349,Fairall 265",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J06571+7802,9999,104.277,78.044,0.0,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3A 0656-072,1316,104.57,-7.2105,"2E 0655.8-0708, 1RXS J065817.0-071221, MXB 0656-07, XTE J0658-073",MXB 0656-072,J0658-072,MXB 0656-072,MXB0656-072,MXB 0656-072,mxb0656,yes
2CG 218-00,1700,104.75,-5.1,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PSR B0656+14,1800,104.95042,14.242222,"1RXS J065948.1+141431, 2E 0656.9+1418",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0702-6212,1700,105.5,-62.2,PMN J0657-6139 ?,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0706-3837,1700,106.75,-38.6,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J07072-1227,9999,106.7975,-12.466666,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
1H 0707-495,7104,107.17125,-49.54339,"1H 0659-494, 4U 0708-49",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0709.3-1527,7000,107.287,-15.509,PKS0706-15,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0708-16,1500,107.5,-16.9,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J07096-7150,9999,107.624,-71.858,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0711-38,1500,108.25,-38.5,1H 0714-390,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J07141+0146,9999,108.54700000000001,1.744,-- -- --,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J07145+0056,9999,108.62299999999999,0.941,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0718-54,1500,109.75,-54.7,3U 07-5-55,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J07193-1233,9999,109.83,-12.556,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J07199-2521,9999,109.965,-25.365,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J07202+0009,9999,110.06299999999999,0.127,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Abell 576,5000,110.35042,55.738888,"1H 0712+558, 2E 0717.4+5551, 4U 0720+55",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B0716+714,7300,110.47271,71.34344499999997,"1AXG J072157+7120, 1H 0717+714, 2E 0716.2+7126, 2EG J0720+7126, 3EG J0721+7120, RX J0721.8+7120,1RXS J072153.2+712031, S5 0717+7",S5 0716+71,J0721+713,QSO B0716+714,QSOB0716p714,noFermi,noFermi,yes
IGR J07225-3810,9999,110.62100000000001,-38.168,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EG J0720-4746,1700,111.0,-47.2,"PMN J0726-4728 ?, 3EG J0724-4713, GRO J0724-47",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EG J0724-5157,1700,111.25,-51.7,"2EGS J0724-5157, 3EG J0725-5140",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PKS 0723-008,7000,111.492,-0.955,SWIFT J0725.7-0055,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
LEDA 96373,7106,111.60958000000001,-35.90583400000001,"PMN J0726-3554, IRAS 07245-3548, IGR J07264-3553",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3A 0726-260,1310,112.2225,-26.107779,"V* V441 Pup, 1RXS J072852.8-260626, 4U 0728-25",4U 0728-25,J0728-261,4U 0728-25,4U0728-25,noFermi,noFermi,yes
IGR J07295-1329,9999,112.375,-13.158056,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J07296-5854,9999,112.413,-58.905,0.0,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2CG 235-01,1700,112.5,-20.4,-,noMaxi,noMaxi,2CG 235-01,2CG235-01,noFermi,noFermi,yes
IGR J07304-7212,9999,112.641,-72.233,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0732.5-1331,1400,113.15625,-13.517778,"1RXS J073237.6-133113, SWIFT J073237.5-133104, 2MASS J073237.64-133109.4?",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0733-18,1500,113.75,-18.7,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J07361-4537,9999,114.03399999999999,-45.618,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B0735+178,7300,114.53079,17.705278,"QSO J0738+1742, 1AXG J073807+1741, 2E 0735.2+1749, 2EG J0737+1725, RX J0738.1+1742, 1RXS J073808.0+174224, IRAS F07352+1749, PKS",noMaxi,noMaxi,QSO J0738+1742,QSOJ0738p1742,noFermi,noFermi,yes
4U 0737-10,1500,114.75,-10.9,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PKS 0736+01,7000,114.82513,1.617944,"[VV96] J073918.0+013704, 2E 0736.7+0143, RX J0739.2+0136, 1RXS J073916.8+013656, QSO B0736+017",noMaxi,noMaxi,QSO B0736+01,QSOB0736p01,noFermi,noFermi,yes
Swift J0739.7-3142,9999,114.90799999999999,-31.732,--,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EG J0744+5438,1700,115.66588,54.74019200000001,"3EG J0743+5447, GRO J0744+54, RX J0742.6+5444, 1RXS J074239.4+544425",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Mrk 79,7000,115.76899999999999,49.812,SWIFT J0742.5+4948,noMaxi,noMaxi,Mrk 79,Mrk79,noFermi,noFermi,yes
Swift J0743.3-2546,9999,115.844,-25.736,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J07437-5137,7100,115.882126,-51.682415,LEDA 21656?,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0746.3-1608,1600,116.59700000000001,-16.227999999999998,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0746.3+2548,7200,116.60775,25.81725,SDSS J074625.87+254902.2,noMaxi,noMaxi,SWIFT J0746.3+2548,SWIFTJ0746.3p2548,noFermi,noFermi,no
1H 0739-529,1300,116.84825,-53.33244300000001,"HD 63666, SAO 235515",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0739-19,1500,116.88054,-19.294442999999998,"3A 0745-191, 1H 0745-191, 1RXS J074732.3-191747, PKS 0745-19, RX J0747.5-1917",ClG 0745-1910,J0747-192,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0747.6-7326,9999,116.98899999999999,-73.449,2MASX J07473839-7325533,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0747-3412,1700,117.0,-34.2,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J07480-8329,9999,117.04899999999999,-83.49600000000002,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
EXO 0748-676,1429,117.14083000000001,-67.7525,"2E 0748.4-6737, V* UY Vol, 1RXS J074833.8-674505",EXO 0748-676,J0748-677,EXO 0748-676,EXO0748-676,noFermi,noFermi,yes
4U 0742-28,1500,117.52083600000002,-29.888332000000002,1H 0748-297,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
1H 0749-600,1300,117.558334,-60.19639,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J07506-1547,9999,117.64583600000002,-15.788056,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0750-49,1500,117.75,-49.5,"1H 0759-490, 3U 0750-49",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0750.9+1439,1640,117.82246,14.740167000000001,"V* PQ Gem, 1AXG J075117+1444, RX J0751.2+1444, XSS J07514+1442",PQ Gem,J1344+197,PQ Gem,PQGem,noFermi,noFermi,yes
IGR J07541-3500,9999,118.54700000000001,-35.008,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B0752+258,7200,118.90428999999999,25.710832999999997,"[VV96] J075537.0+254239, Ohio I 287, OI 287",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J07565-4139,7106,119.08175,-41.62836,"IGR J07563-4137, 2MASX J07561963-4147420",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J07563+5919,9999,119.09100000000001,59.32100000000001,0.0,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J07597-3842,7104,119.92425,-38.73223,"IRAS 07579-3835, RX J075942.0-384359, RXH J075942.0-334359",noMaxi,noMaxi,IGR J07597-3842,IGRJ07597-3842,noFermi,noFermi,yes
SWIFT J0800.7-4309,9999,120.09200000000001,-43.166000000000004,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
1RXS J080114.6-46232,1600,120.32096000000001,-46.390972,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
ESO 209-12,7105,120.49,-49.77833,"ESO 209-G012, 1RXS J080157.7-494639, IRAS 08005-4938, LEDA 22529, RX J0801.9-4946",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J08023-6954,1900,120.6735,-69.89381,"USNO-A2.0 0150-05111245?, 2MASS J08024164-6953377",noMaxi,noMaxi,IGR J08023-6954,IGRJ08023-6954,noFermi,noFermi,yes
IGR J08030-6853,9999,120.765,-68.892,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Mrk 1210,7104,121.02421000000001,5.11375,"UGC 4203, 1AXG J080405+0507, RX J0804.0+050, 1RXS J080404.6+060641",noMaxi,noMaxi,Mrk 1210,Mrk1210,noFermi,noFermi,yes
IGR J08062+4159,9999,121.566,41.99,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
RX J0806.3+1527,1000,121.59517,15.45875,1BMW J080622.8+152732,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B0804+499,7200,122.16528999999998,49.84347,"[VV96] J080839.6+495037, 1Jy 0804+499, 3EG J0808+4844 ?",noMaxi,noMaxi,QSO B0804+4959,QSOB0804p4959,noFermi,noFermi,yes
2EG J0809+5117,1700,122.455,52.315556,"[DGT2001] B0806+524, 3EG J0808+5114, RX J0809.8+5218, 1RXS J080949.2+521855",noMaxi,noMaxi,QSO B0806+524,QSOB0806p524,noFermi,noFermi,yes
PG 0804+761,7104,122.74441499999999,76.045135,"[VV96] J081058.5+760243, QSO B0804+761, 1RXS J081059.0+760245, 2MASS J08105865+7602424, RX J0810.9+7602",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
RX J0812.4-3114,1316,123.11833,-31.2475,"V* V572 Pup, 1RXS J081228.8-341452",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EG J0812-0648,1700,123.25,-6.8,"QSO 0805-077 ?, 3EG J0812-0646",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0814-56,1500,123.75,-56.9,"1A 0813-57, 1H 0815-571",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0813-38,1500,123.805,-38.703888,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J08190-3835,9999,124.79733,-38.552917,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0821-5814,1700,125.25,-58.2,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J08215-1320,9999,125.387,-13.339,-- --,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0823.4-0457,7106,125.755,-4.934444,"Fairall 272, LEDA 23515, MCG-01-22-006, PGC 023515, SWIFT J082301.2-065604",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SNR 260.4-03.4,1500,126.02917,-42.996666,"1E 0820.5-4250, 1H 0820-426, 3A 0821-427, 4U 0821-42, Pup A",Pup A,J0824-429,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J08262-3736,1100,126.55688,-37.619972,1RXS J082615.4-373610,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J08262+4051,7204,126.57467,40.799667,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0826.2-7033,9999,126.584,-70.527,1SXPS J082623.1-703143,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0827-4247,1700,127.0,-42.8,likely artifact-2,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0828-4954,1700,127.25,-49.9,likely artifact-3,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J08297-4250,9999,127.45,-42.848,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B0827+243,7200,127.71704,24.183277,"[VV96] J083052.1+241100, QSO J0830+2410, 2E 0827.8+2421, 2EG J0831+2403, 3EG J0829+2413, RX J0830.8+2410, 1RXS J083051.5+241053",noMaxi,noMaxi,QSO J0830+2411,QSOJ0830p2411,noFermi,noFermi,yes
QSO B0829+046,7300,127.95366999999999,4.494194,"QSO B0829+047, 2E 0829.1+0439, 2EG J0828+0510, 3EG J0828+0508, RX J0831.8+0430, IRAS F08291+0439",noMaxi,noMaxi,QSO B0829+047,QSOB0829p047,noFermi,noFermi,yes
IGR J08321-1808,9999,128.02200000000002,-18.141,-- --,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B0831+557,7000,128.72874,55.57253000000001,"4C+55.16, RX J0834.9+5534, 1RXS J083454.3+553417",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Vela Pulsar,3201,128.83608999999998,-45.176445,"PSR J0835-4510, V* HU Vel, 2EG J0835-4513, 3A 0834-450, 3EG J0834-4511, 1RXS J083520.6-451035, 4U 0833-45, PSR B0833-45",Vela Pulsar and SNR,J0835-451,Vela Pulsar,VelaPulsar,noFermi,noFermi,yes
NGC 2617,7104,128.91158000000001,-4.088139,IGR J0835740404,NGC 2617,J0835-040,noSwift,noSwift,noFermi,noFermi,noSwift
Ginga 0834-430,1106,128.97916999999998,-43.185,GRS 0834-430,GS 0834-430,J0835-431,GS 0834-430,GS0834-430,GS 0834-430,gs0834,yes
SAX J0835.9+5118,1420,128.98334,51.31,GRB 950520,noMaxi,noMaxi,SAX J0835.9+5118,SAXJ0835.9p5118,noFermi,noFermi,yes
Ginga 0836-429,1426,129.34833,-42.900555,"4U 0836-42, 1M 0836-425",noMaxi,noMaxi,4U 0836-42,4U0836-42,noFermi,noFermi,yes
Fairall 1146,7104,129.62791,-35.993057,"FRL 1146, IRAS 08365-3549, LEDA 24297",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J08390-4833,1640,129.70462,-48.523556,USNO-B1.0 0414-012558,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Swift J0839.6-1213,9999,129.961,-12.243,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J08408-4503,1206,130.19583,-45.058887,"2MASS J08404780-4503302, HD 74194",noMaxi,noMaxi,IGR J08408-4503,IGRJ08408-4503,noFermi,noFermi,yes
QSO B0836+710,7200,130.35155,70.89506,"4C 71.07, [VV96] J084124.4+705342, 1AXG J084126+7053, 2EG J0831+7044, 3EG J0845+7049, RX J0841.4+7053, 1RXS J084125.1+705342,1Jy",noMaxi,noMaxi,4C +71.07,4Cp71.07,noFermi,noFermi,yes
3EG J0841-4356,1700,130.5,-44.0,likely artifact-4,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NGC 2639,7104,130.90883,50.205166,"UGC 4544, IRAS F0840005023",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0842-47,1500,131.0,-48.0,1A 08-5-48,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0842-34,1500,131.25,-35.1,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0845.0-3531,7000,131.33908,-35.50672,1RXS J084521.7-353048,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J08447+6610,9999,131.356,66.14399999999999,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PG 0844+349,7104,131.92678999999998,34.75122,"[VV96] J084742.5+344505, 2E 0844.5+3456, RX J0847.6+3445, 1RXS J084742.5+344506, QSO B0844+349",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EG J0852-1237,1700,132.54013,-12.226444,"3EG J0852-1216, GRO J0853-12",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J08501+6630,9999,132.547,66.515,0.0,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J08507+1503,9999,132.66899999999998,15.054,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J08517-1827,9999,132.931,-18.452,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EGS J0852-4343,1700,133.0,-43.7,2EG J0852-4343,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0854-44,1500,133.5,-46.9,3A 0851-467,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B0851+202,7300,133.70363,20.1085,"B2 0852+20, Ohio J 287, 2E 0851.9+2018, 3EG J0853+1941, RX J085451+20068, 1Jy 0851+20, OJ 287",OJ 287,J0854+201,3EG J0853+1941,3EGJ0853p1941,noFermi,noFermi,yes
IGR J08557+6420,7000,133.80225,64.39596999999999,"MCG+11-11-032, Swift J0855.6+6425",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NGC 2655,7400,133.91183,78.22366,"Anon 0849+78, IRAS F08491+7824, UGC 4637",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J08558+0814,9999,133.99417,8.221945,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J0859-4257,1700,135.0,-43.0,likely artifact-5,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Mrk 18,7000,135.416,60.15,SWIFT J0902.0+6007,noMaxi,noMaxi,UGC 4730,UGC4730,noFermi,noFermi,yes
Vela X-1,1213,135.52858,-40.554695,"V* GP Vel, HD 77581, 3A 0900-403, H 0900-403, 1RXS J090207.0-403311, 4U 0900-40",Vela X-1,J0902-405,Vela X-1,VelaX-1,Vela X-1,velax1,no
IGR J09026-4812,7104,135.65555,-48.22614,"2MASS J09023731-4813339, CXOU J090237.3-481334, DENIS J090237.3-48133",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J09025-6814,6000,135.66441,-68.22683,"NGC 2788A, 2MASX J09023946-6833365",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
1RXS J090320.0+53302,7000,135.77296,53.50903,SDSS J090320.76+533929.5,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
1RXS J090431.1-38292,7000,136.128,-38.49,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J09058+7747,9999,136.48,77.813,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0900-09,5000,137.20876,-9.636667,"Abell 754, 1H 0906-095, 2E 0906.5-0925, 3A 0906-095",Abell 754,J0908-096,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0908-66,1500,137.25,-67.1,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J09094+2735,7900,137.32811999999998,27.626028,Also in IKI catalog http://hea.iki.rssi.ru/rsdc/catalog/index.php,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J09103-3741,9999,137.575,-37.675,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EGS J0909+6558,1700,137.75,65.9,"2EG J0909+6558, 3EG J0910+6556",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0911.2+4533,7106,137.87458999999998,45.46722000000001,2MASX J091129.9+45280,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
MAXI J0911-655,1300,138.01013,-64.86845,Swift J0911.9-6452 in NGC 2808,MAXI J0911-655,J0912-648,SWIFT J0911.9-6452,SWIFTJ0911.9-6452,noFermi,noFermi,yes
IRAS F09104+4109,7000,138.43954,40.941193,"[VV96] J091345.5+405627, QSO B0910+41",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0913-46,1500,138.75,-46.3,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0917.2-6221,7104,139.03922,-62.32486,"QSO B0914-6206, 1RXS J091609.5-621934, IRAS F09149-6206, LEDA 90443, QSO B0914-621, RX J091608-62197",noMaxi,noMaxi,IRAS 09149-6206,IRAS09149-6206,noFermi,noFermi,yes
Mrk 704,7104,139.60837,16.305332,"QSO B0915+165, 1RXS J091826.2+161825, 2E 0915.6+1630, IRAS F09156+1631, MCG+03-24-043, SWIFT J0918.5+1618, SWIFT J091825.9+16182",noMaxi,noMaxi,Mrk 704,Mrk704,noFermi,noFermi,yes
IGR J09189-4418,7000,139.74437,-44.30958,2MASX J09185877-4418302,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
H 0917-074,7104,139.87917,-7.594444,-,MCG -01-24-012,J0920-080,noSwift,noSwift,noFermi,noFermi,noSwift
EXMS B0918-549E,1006,140.02083000000002,-55.143055000000004,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
H 0918-549,1470,140.11229,-55.20686,"4U 0919-54, 1H 0918-548, 1RXS J092026.2-551224, 2S 0918-549, 3A 0918-549, X 0918-548",1H 0918-548,J0920-552,2S 0918-549,2S0918-549,noFermi,noFermi,yes
SWIFT J0920.8-0805,7106,140.19296,-8.056083000000001,"MCG-01-24-012, IRAS F09182-0750, LEDA 26440",MCG -01-24-012,J0920-080,MCG-01-24-012,MCG-01-24-012,noFermi,noFermi,yes
QSO B0917+449,7200,140.24358,44.698334,"[VV96] J092058.4+444153, RX J0920.9+4441",noMaxi,noMaxi,QSO B0917+449,QSOB0917p449,noFermi,noFermi,yes
3C 219,7200,140.28583,45.649445,"LEDA 2817605, 1AXG J092109+4538, 1RXS J092108.3+453854, 2E 0917.8+4552, 4C 45.19, NRAO 320, RX J0921.1+4538",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0923-31,1500,140.39583000000002,-31.445833,"1H 0919-312, 3A 0922-314",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3A 0921-630,1409,140.64458,-63.295,"V* V395 Car, 1H 0920-629, 1RXS J092234.8-631740, 2S 0921-630",2S 0921-63,J0922-632,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0923.7+2255,7104,140.92833000000005,22.90889,"MCG+04-22-042, 1RXS J092343.0+225437, LEDA 26614, RX J0923.7+2254",noMaxi,noMaxi,MCG+04-22-042,MCGp04-22-042,noFermi,noFermi,yes
SWIFT J0924.2-3141,9999,140.969,-31.706,CXO J092418.2-314217,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
1RXS J092418.0-31421,1000,141.07542,-31.703306,-,X 0922-314,J0924-317,noSwift,noSwift,noFermi,noFermi,noSwift
Mrk 110,7900,141.30362,52.28625,"QSO B0921+525, 1RXS J092512.3+521716, PG 0921+525, RX J0925.225217",Mrk 110,J0925+522,Mrk 110,Mrk110,noFermi,noFermi,yes
IGR J09253+6929,7105,141.44817,69.46489,2MASX J09254750+6927532,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Mrk 705,7104,141.51404,12.734055999999999,"QSO B0923+129, 1RXS J092603.6+124406, 2E 0923.3+1257, IRAS F09233+1257, MCG+02-24-011, PG 0923+129, UGC 5025",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B0923+392,7104,141.76254,39.03914,"[VV96] J092703.0+390221, 1RXS J092702.8+390221, 2E 0923.9+3915, 4C 39.25, RX J0927.0+3902",noMaxi,noMaxi,4C 39.25,4C39.25,noFermi,noFermi,yes
IGR J09278-3935,9999,141.965,-39.59,-- -- --,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
XTE J0929-314,1460,142.325,-31.385,-,noMaxi,noMaxi,XTE J0929-314,XTEJ0929-314,noFermi,noFermi,yes
SWIFT J0929.7+6232,7000,142.428,62.522,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J09331-4725,9999,143.30200000000005,-47.441,-- -- --,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J0935.9+6120,9999,143.991,61.31399999999999,MCG +10-14-025,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3C 223,7106,144.97,35.899445,"QSO B0936+361, 1Jy 0936+361, 4C 36.16, NRAO 328",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J09446-2636,7105,146.15425,-26.56539,"6dF J0944370-263356, 1RXS J094436.5-233353",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J09453-2600,9999,146.32666,-26.049167999999998,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 0937-12,7104,146.4252,-14.326389,"NGC 2992, 1H 0946-144, 1RXS J094541.9-141927, 2E 0943.2-1405, 3A 0943-140, IRAS 09432-1405, MCG-02-25-014",NGC 2992,J0945-143,NGC 2992,NGC2992,noFermi,noFermi,yes
IGR J09469-4603,9999,146.72083999999995,-46.046112,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
MCG-05-23-016,7106,146.9175,-30.94833400000001,"ESO 434-40, 1H 0946-309, 1RXS J094740.4-305655, 2E 0945.4-3042, 3A 0945-306, 4U 0945-30",MCG -05-23-016,J0947-309,MCG -5-23-16,MCG-5-23-16,noFermi,noFermi,yes
